Entry_ID,Date Announced,DetectedDistrict,Detected State,State code =,Reported Cases,Recovered,Deaths
610278,17/05/2021,Dausa,Rajasthan,RJ,,,
610279,17/05/2021,Jaisalmer,Rajasthan,RJ,,,
610280,17/05/2021,Jhalawar,Rajasthan,RJ,,,
610281,17/05/2021,Jhunjhunu,Rajasthan,RJ,,,
610282,17/05/2021,Alwar,Rajasthan,RJ,,,
610283,17/05/2021,Jaisalmer,Rajasthan,RJ,,,
610284,17/05/2021,Jhalawar,Rajasthan,RJ,,,
610285,17/05/2021,Jhunjhunu,Rajasthan,RJ,,,
610286,17/05/2021,Angul,Odisha,OR,,,
610287,17/05/2021,Balasore,Odisha,OR,,,
610288,17/05/2021,Bargarh,Odisha,OR,,,
610289,17/05/2021,Bhadrak,Odisha,OR,,,
610290,17/05/2021,Balangir,Odisha,OR,,,
610291,17/05/2021,Boudh,Odisha,OR,,,
610292,17/05/2021,Cuttack,Odisha,OR,,,
610293,17/05/2021,Deogarh,Odisha,OR,,,
610294,17/05/2021,Dhenkanal,Odisha,OR,,,
610295,17/05/2021,Gajapati,Odisha,OR,,,
610296,17/05/2021,Ganjam,Odisha,OR,,,
610297,17/05/2021,Jagatsinghpur,Odisha,OR,,,
610298,17/05/2021,Jajpur,Odisha,OR,,,
610299,17/05/2021,Jharsuguda,Odisha,OR,,,
610300,17/05/2021,Kalahandi,Odisha,OR,,,
610301,17/05/2021,Kandhamal,Odisha,OR,,,
610302,17/05/2021,Kendrapara,Odisha,OR,,,
610303,17/05/2021,Kendujhar,Odisha,OR,,,
610304,17/05/2021,Khordha,Odisha,OR,,,
610305,17/05/2021,Koraput,Odisha,OR,,,
610306,17/05/2021,Malkangiri,Odisha,OR,,,
610307,17/05/2021,Mayurbhanj,Odisha,OR,,,
610308,17/05/2021,Nabarangapur,Odisha,OR,,,
610309,17/05/2021,Nayagarh,Odisha,OR,,,
610310,17/05/2021,Nuapada,Odisha,OR,,,
610311,17/05/2021,Puri,Odisha,OR,,,
610312,17/05/2021,Rayagada,Odisha,OR,,,
610313,17/05/2021,Sambalpur,Odisha,OR,,,
610314,17/05/2021,Subarnapur,Odisha,OR,,,
610315,17/05/2021,Sundargarh,Odisha,OR,,,
610316,17/05/2021,State Pool,Odisha,OR,,,
610317,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610318,17/05/2021,Kollam,Kerala,KL,,,
610319,17/05/2021,Pathanamthitta,Kerala,KL,,,
610320,17/05/2021,Alappuzha,Kerala,KL,,,
610321,17/05/2021,Kottayam,Kerala,KL,,,
610322,17/05/2021,Idukki,Kerala,KL,,,
610323,17/05/2021,Ernakulam,Kerala,KL,,,
610324,17/05/2021,Thrissur,Kerala,KL,,,
610325,17/05/2021,Palakkad,Kerala,KL,,,
610326,17/05/2021,Malappuram,Kerala,KL,,,
610327,17/05/2021,Kozhikode,Kerala,KL,,,
610328,17/05/2021,Wayanad,Kerala,KL,,,
610329,17/05/2021,Kannur,Kerala,KL,,,
610330,17/05/2021,Kasaragod,Kerala,KL,,,
610331,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610332,17/05/2021,Kollam,Kerala,KL,,,
610333,17/05/2021,Pathanamthitta,Kerala,KL,,,
610334,17/05/2021,Alappuzha,Kerala,KL,,,
610335,17/05/2021,Kottayam,Kerala,KL,,,
610336,17/05/2021,Idukki,Kerala,KL,,,
610337,17/05/2021,Ernakulam,Kerala,KL,,,
610338,17/05/2021,Thrissur,Kerala,KL,,,
610339,17/05/2021,Palakkad,Kerala,KL,,,
610340,17/05/2021,Malappuram,Kerala,KL,,,
610341,17/05/2021,Kozhikode,Kerala,KL,,,
610342,17/05/2021,Wayanad,Kerala,KL,,,
610343,17/05/2021,Kannur,Kerala,KL,,,
610344,17/05/2021,Kasaragod,Kerala,KL,,,
610345,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610346,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610347,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610348,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610349,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610350,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610351,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610352,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610353,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610354,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610355,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610356,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610357,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610358,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610359,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610360,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610361,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610362,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610363,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610364,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610365,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610366,17/05/2021,Thiruvananthapuram,Kerala,KL,,,
610367,17/05/2021,Kollam,Kerala,KL,,,
610368,17/05/2021,Kollam,Kerala,KL,,,
610369,17/05/2021,Alappuzha,Kerala,KL,,,
610370,17/05/2021,Ernakulam,Kerala,KL,,,
610371,17/05/2021,Ernakulam,Kerala,KL,,,
610372,17/05/2021,Ernakulam,Kerala,KL,,,
610373,17/05/2021,Ernakulam,Kerala,KL,,,
610374,17/05/2021,Ernakulam,Kerala,KL,,,
610375,17/05/2021,Ernakulam,Kerala,KL,,,
610376,17/05/2021,Ernakulam,Kerala,KL,,,
610377,17/05/2021,Ernakulam,Kerala,KL,,,
610378,17/05/2021,Ernakulam,Kerala,KL,,,
610379,17/05/2021,Ernakulam,Kerala,KL,,,
610380,17/05/2021,Thrissur,Kerala,KL,,,
610381,17/05/2021,Thrissur,Kerala,KL,,,
610382,17/05/2021,Thrissur,Kerala,KL,,,
610383,17/05/2021,Thrissur,Kerala,KL,,,
610384,17/05/2021,Thrissur,Kerala,KL,,,
610385,17/05/2021,Thrissur,Kerala,KL,,,
610386,17/05/2021,Thrissur,Kerala,KL,,,
610387,17/05/2021,Thrissur,Kerala,KL,,,
610388,17/05/2021,Palakkad,Kerala,KL,,,
610389,17/05/2021,Palakkad,Kerala,KL,,,
610390,17/05/2021,Palakkad,Kerala,KL,,,
610391,17/05/2021,Palakkad,Kerala,KL,,,
610392,17/05/2021,Palakkad,Kerala,KL,,,
610393,17/05/2021,Palakkad,Kerala,KL,,,
610394,17/05/2021,Palakkad,Kerala,KL,,,
610395,17/05/2021,Palakkad,Kerala,KL,,,
610396,17/05/2021,Palakkad,Kerala,KL,,,
610397,17/05/2021,Palakkad,Kerala,KL,,,
610398,17/05/2021,Palakkad,Kerala,KL,,,
610399,17/05/2021,Palakkad,Kerala,KL,,,
610400,17/05/2021,Palakkad,Kerala,KL,,,
610401,17/05/2021,Palakkad,Kerala,KL,,,
610402,17/05/2021,Palakkad,Kerala,KL,,,
610403,17/05/2021,Palakkad,Kerala,KL,,,
610404,17/05/2021,Palakkad,Kerala,KL,,,
610405,17/05/2021,Palakkad,Kerala,KL,,,
610406,17/05/2021,Palakkad,Kerala,KL,,,
610407,17/05/2021,Palakkad,Kerala,KL,,,
610408,17/05/2021,Palakkad,Kerala,KL,,,
610409,17/05/2021,Kozhikode,Kerala,KL,,,
610410,17/05/2021,Kozhikode,Kerala,KL,,,
610411,17/05/2021,Kozhikode,Kerala,KL,,,
610412,17/05/2021,Kozhikode,Kerala,KL,,,
610413,17/05/2021,Kozhikode,Kerala,KL,,,
610414,17/05/2021,Kozhikode,Kerala,KL,,,
610415,17/05/2021,Kozhikode,Kerala,KL,,,
610416,17/05/2021,Kozhikode,Kerala,KL,,,
610417,17/05/2021,Kozhikode,Kerala,KL,,,
610418,17/05/2021,Kozhikode,Kerala,KL,,,
610419,17/05/2021,Kozhikode,Kerala,KL,,,
610420,17/05/2021,Kozhikode,Kerala,KL,,,
610421,17/05/2021,Kozhikode,Kerala,KL,,,
610422,17/05/2021,Kozhikode,Kerala,KL,,,
610423,17/05/2021,Kozhikode,Kerala,KL,,,
610424,17/05/2021,Kozhikode,Kerala,KL,,,
610425,17/05/2021,Kozhikode,Kerala,KL,,,
610426,17/05/2021,Kozhikode,Kerala,KL,,,
610427,17/05/2021,Kozhikode,Kerala,KL,,,
610428,17/05/2021,Kozhikode,Kerala,KL,,,
610429,17/05/2021,Kannur,Kerala,KL,,,
610430,17/05/2021,Kannur,Kerala,KL,,,
610431,17/05/2021,Kannur,Kerala,KL,,,
610432,17/05/2021,,Telangana,TG,,,
610433,17/05/2021,,Telangana,TG,,,
610434,17/05/2021,Adilabad,Telangana,TG,,,
610435,17/05/2021,Bhadradri Kothagudem,Telangana,TG,,,
610436,17/05/2021,Hyderabad,Telangana,TG,,,
610437,17/05/2021,Jagtial,Telangana,TG,,,
610438,17/05/2021,Jangaon,Telangana,TG,,,
610439,17/05/2021,Jayashankar Bhupalapally,Telangana,TG,,,
610440,17/05/2021,Jogulamba Gadwal,Telangana,TG,,,
610441,17/05/2021,Kamareddy,Telangana,TG,,,
610442,17/05/2021,Karimnagar,Telangana,TG,,,
610443,17/05/2021,Khammam,Telangana,TG,,,
610444,17/05/2021,Komaram Bheem,Telangana,TG,,,
610445,17/05/2021,Mahabubnagar,Telangana,TG,,,
610446,17/05/2021,Mahabubabad,Telangana,TG,,,
610447,17/05/2021,Mancherial,Telangana,TG,,,
610448,17/05/2021,Medak,Telangana,TG,,,
610449,17/05/2021,Medchal Malkajgiri,Telangana,TG,,,
610450,17/05/2021,Mulugu,Telangana,TG,,,
610451,17/05/2021,Nagarkurnool,Telangana,TG,,,
610452,17/05/2021,Nalgonda,Telangana,TG,,,
610453,17/05/2021,Narayanpet,Telangana,TG,,,
610454,17/05/2021,Nirmal,Telangana,TG,,,
610455,17/05/2021,Nizamabad,Telangana,TG,,,
610456,17/05/2021,Peddapalli,Telangana,TG,,,
610457,17/05/2021,Rajanna Sircilla,Telangana,TG,,,
610458,17/05/2021,Ranga Reddy,Telangana,TG,,,
610459,17/05/2021,Sangareddy,Telangana,TG,,,
610460,17/05/2021,Siddipet,Telangana,TG,,,
610461,17/05/2021,Suryapet,Telangana,TG,,,
610462,17/05/2021,Vikarabad,Telangana,TG,,,
610463,17/05/2021,Wanaparthy,Telangana,TG,,,
610464,17/05/2021,Warangal Rural,Telangana,TG,,,
610465,17/05/2021,Warangal Urban,Telangana,TG,,,
610466,17/05/2021,Yadadri Bhuvanagiri,Telangana,TG,,,
610467,17/05/2021,Alipurduar,West Bengal,WB,,,
610468,17/05/2021,Cooch Behar,West Bengal,WB,,,
610469,17/05/2021,Darjeeling,West Bengal,WB,,,
610470,17/05/2021,Kalimpong,West Bengal,WB,,,
610471,17/05/2021,Jalpaiguri,West Bengal,WB,,,
610472,17/05/2021,Uttar Dinajpur,West Bengal,WB,,,
610473,17/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
610474,17/05/2021,Malda,West Bengal,WB,,,
610475,17/05/2021,Murshidabad,West Bengal,WB,,,
610476,17/05/2021,Nadia,West Bengal,WB,,,
610477,17/05/2021,Birbhum,West Bengal,WB,,,
610478,17/05/2021,Purulia,West Bengal,WB,,,
610479,17/05/2021,Bankura,West Bengal,WB,,,
610480,17/05/2021,Jhargram,West Bengal,WB,,,
610481,17/05/2021,Paschim Medinipur,West Bengal,WB,,,
610482,17/05/2021,Purba Medinipur,West Bengal,WB,,,
610483,17/05/2021,Purba Bardhaman,West Bengal,WB,,,
610484,17/05/2021,Paschim Bardhaman,West Bengal,WB,,,
610485,17/05/2021,Howrah,West Bengal,WB,,,
610486,17/05/2021,Hooghly,West Bengal,WB,,,
610487,17/05/2021,North 24 Parganas,West Bengal,WB,,,
610488,17/05/2021,South 24 Parganas,West Bengal,WB,,,
610489,17/05/2021,Kolkata,West Bengal,WB,,,
610490,17/05/2021,Alipurduar,West Bengal,WB,,,
610491,17/05/2021,Cooch Behar,West Bengal,WB,,,
610492,17/05/2021,Darjeeling,West Bengal,WB,,,
610493,17/05/2021,Kalimpong,West Bengal,WB,,,
610494,17/05/2021,Jalpaiguri,West Bengal,WB,,,
610495,17/05/2021,Uttar Dinajpur,West Bengal,WB,,,
610496,17/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
610497,17/05/2021,Malda,West Bengal,WB,,,
610498,17/05/2021,Murshidabad,West Bengal,WB,,,
610499,17/05/2021,Nadia,West Bengal,WB,,,
610500,17/05/2021,Birbhum,West Bengal,WB,,,
610501,17/05/2021,Purulia,West Bengal,WB,,,
610502,17/05/2021,Bankura,West Bengal,WB,,,
610503,17/05/2021,Jhargram,West Bengal,WB,,,
610504,17/05/2021,Paschim Medinipur,West Bengal,WB,,,
610505,17/05/2021,Purba Medinipur,West Bengal,WB,,,
610506,17/05/2021,Purba Bardhaman,West Bengal,WB,,,
610507,17/05/2021,Paschim Bardhaman,West Bengal,WB,,,
610508,17/05/2021,Howrah,West Bengal,WB,,,
610509,17/05/2021,Hooghly,West Bengal,WB,,,
610510,17/05/2021,North 24 Parganas,West Bengal,WB,,,
610511,17/05/2021,South 24 Parganas,West Bengal,WB,,,
610512,17/05/2021,Kolkata,West Bengal,WB,,,
610513,17/05/2021,Darjeeling,West Bengal,WB,,,
610514,17/05/2021,Jalpaiguri,West Bengal,WB,,,
610515,17/05/2021,Uttar Dinajpur,West Bengal,WB,,,
610516,17/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
610517,17/05/2021,Murshidabad,West Bengal,WB,,,
610518,17/05/2021,Nadia,West Bengal,WB,,,
610519,17/05/2021,Birbhum,West Bengal,WB,,,
610520,17/05/2021,Purulia,West Bengal,WB,,,
610521,17/05/2021,Bankura,West Bengal,WB,,,
610522,17/05/2021,Paschim Medinipur,West Bengal,WB,,,
610523,17/05/2021,Purba Medinipur,West Bengal,WB,,,
610524,17/05/2021,Paschim Bardhaman,West Bengal,WB,,,
610525,17/05/2021,Howrah,West Bengal,WB,,,
610526,17/05/2021,Hooghly,West Bengal,WB,,,
610527,17/05/2021,North 24 Parganas,West Bengal,WB,,,
610528,17/05/2021,South 24 Parganas,West Bengal,WB,,,
610529,17/05/2021,Kolkata,West Bengal,WB,,,
610530,17/05/2021,Ariyalur,Tamil Nadu,TN,,,
610531,17/05/2021,Chengalpattu,Tamil Nadu,TN,,,
610532,17/05/2021,Chennai,Tamil Nadu,TN,,,
610533,17/05/2021,Coimbatore,Tamil Nadu,TN,,,
610534,17/05/2021,Cuddalore,Tamil Nadu,TN,,,
610535,17/05/2021,Dharmapuri,Tamil Nadu,TN,,,
610536,17/05/2021,Dindigul,Tamil Nadu,TN,,,
610537,17/05/2021,Erode,Tamil Nadu,TN,,,
610538,17/05/2021,Kallakurichi,Tamil Nadu,TN,,,
610539,17/05/2021,Kancheepuram,Tamil Nadu,TN,,,
610540,17/05/2021,Kanyakumari,Tamil Nadu,TN,,,
610541,17/05/2021,Karur,Tamil Nadu,TN,,,
610542,17/05/2021,Krishnagiri,Tamil Nadu,TN,,,
610543,17/05/2021,Madurai,Tamil Nadu,TN,,,
610544,17/05/2021,Nagapattinam,Tamil Nadu,TN,,,
610545,17/05/2021,Namakkal,Tamil Nadu,TN,,,
610546,17/05/2021,Nilgiris,Tamil Nadu,TN,,,
610547,17/05/2021,Perambalur,Tamil Nadu,TN,,,
610548,17/05/2021,Pudukkottai,Tamil Nadu,TN,,,
610549,17/05/2021,Ramanathapuram,Tamil Nadu,TN,,,
610550,17/05/2021,Ranipet,Tamil Nadu,TN,,,
610551,17/05/2021,Salem,Tamil Nadu,TN,,,
610552,17/05/2021,Sivaganga,Tamil Nadu,TN,,,
610553,17/05/2021,Tenkasi,Tamil Nadu,TN,,,
610554,17/05/2021,Thanjavur,Tamil Nadu,TN,,,
610555,17/05/2021,Theni,Tamil Nadu,TN,,,
610556,17/05/2021,Tirupathur,Tamil Nadu,TN,,,
610557,17/05/2021,Thiruvallur,Tamil Nadu,TN,,,
610558,17/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
610559,17/05/2021,Thiruvarur,Tamil Nadu,TN,,,
610560,17/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
610561,17/05/2021,Tirunelveli,Tamil Nadu,TN,,,
610562,17/05/2021,Tiruppur,Tamil Nadu,TN,,,
610563,17/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
610564,17/05/2021,Vellore,Tamil Nadu,TN,,,
610565,17/05/2021,Viluppuram,Tamil Nadu,TN,,,
610566,17/05/2021,Virudhunagar,Tamil Nadu,TN,,,
610567,17/05/2021,Ariyalur,Tamil Nadu,TN,,,
610568,17/05/2021,Chengalpattu,Tamil Nadu,TN,,,
610569,17/05/2021,Chennai,Tamil Nadu,TN,,,
610570,17/05/2021,Coimbatore,Tamil Nadu,TN,,,
610571,17/05/2021,Cuddalore,Tamil Nadu,TN,,,
610572,17/05/2021,Dharmapuri,Tamil Nadu,TN,,,
610573,17/05/2021,Dindigul,Tamil Nadu,TN,,,
610574,17/05/2021,Erode,Tamil Nadu,TN,,,
610575,17/05/2021,Kallakurichi,Tamil Nadu,TN,,,
610576,17/05/2021,Kancheepuram,Tamil Nadu,TN,,,
610577,17/05/2021,Kanyakumari,Tamil Nadu,TN,,,
610578,17/05/2021,Karur,Tamil Nadu,TN,,,
610579,17/05/2021,Krishnagiri,Tamil Nadu,TN,,,
610580,17/05/2021,Madurai,Tamil Nadu,TN,,,
610581,17/05/2021,Nagapattinam,Tamil Nadu,TN,,,
610582,17/05/2021,Namakkal,Tamil Nadu,TN,,,
610583,17/05/2021,Nilgiris,Tamil Nadu,TN,,,
610584,17/05/2021,Perambalur,Tamil Nadu,TN,,,
610585,17/05/2021,Pudukkottai,Tamil Nadu,TN,,,
610586,17/05/2021,Ramanathapuram,Tamil Nadu,TN,,,
610587,17/05/2021,Ranipet,Tamil Nadu,TN,,,
610588,17/05/2021,Salem,Tamil Nadu,TN,,,
610589,17/05/2021,Sivaganga,Tamil Nadu,TN,,,
610590,17/05/2021,Tenkasi,Tamil Nadu,TN,,,
610591,17/05/2021,Thanjavur,Tamil Nadu,TN,,,
610592,17/05/2021,Theni,Tamil Nadu,TN,,,
610593,17/05/2021,Tirupathur,Tamil Nadu,TN,,,
610594,17/05/2021,Thiruvallur,Tamil Nadu,TN,,,
610595,17/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
610596,17/05/2021,Thiruvarur,Tamil Nadu,TN,,,
610597,17/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
610598,17/05/2021,Tirunelveli,Tamil Nadu,TN,,,
610599,17/05/2021,Tiruppur,Tamil Nadu,TN,,,
610600,17/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
610601,17/05/2021,Vellore,Tamil Nadu,TN,,,
610602,17/05/2021,Viluppuram,Tamil Nadu,TN,,,
610603,17/05/2021,Virudhunagar,Tamil Nadu,TN,,,
610604,17/05/2021,Chengalpattu,Tamil Nadu,TN,,,
610605,17/05/2021,Chennai,Tamil Nadu,TN,,,
610606,17/05/2021,Coimbatore,Tamil Nadu,TN,,,
610607,17/05/2021,Cuddalore,Tamil Nadu,TN,,,
610608,17/05/2021,Dharmapuri,Tamil Nadu,TN,,,
610609,17/05/2021,Dindigul,Tamil Nadu,TN,,,
610610,17/05/2021,Erode,Tamil Nadu,TN,,,
610611,17/05/2021,Kancheepuram,Tamil Nadu,TN,,,
610612,17/05/2021,Kanyakumari,Tamil Nadu,TN,,,
610613,17/05/2021,Karur,Tamil Nadu,TN,,,
610614,17/05/2021,Krishnagiri,Tamil Nadu,TN,,,
610615,17/05/2021,Madurai,Tamil Nadu,TN,,,
610616,17/05/2021,Nagapattinam,Tamil Nadu,TN,,,
610617,17/05/2021,Namakkal,Tamil Nadu,TN,,,
610618,17/05/2021,Nilgiris,Tamil Nadu,TN,,,
610619,17/05/2021,Perambalur,Tamil Nadu,TN,,,
610620,17/05/2021,Pudukkottai,Tamil Nadu,TN,,,
610621,17/05/2021,Ramanathapuram,Tamil Nadu,TN,,,
610622,17/05/2021,Ranipet,Tamil Nadu,TN,,,
610623,17/05/2021,Salem,Tamil Nadu,TN,,,
610624,17/05/2021,Sivaganga,Tamil Nadu,TN,,,
610625,17/05/2021,Tenkasi,Tamil Nadu,TN,,,
610626,17/05/2021,Thanjavur,Tamil Nadu,TN,,,
610627,17/05/2021,Theni,Tamil Nadu,TN,,,
610628,17/05/2021,Tirupathur,Tamil Nadu,TN,,,
610629,17/05/2021,Thiruvallur,Tamil Nadu,TN,,,
610630,17/05/2021,Tiruvannamalai,Tamil Nadu,TN,,,
610631,17/05/2021,Thiruvarur,Tamil Nadu,TN,,,
610632,17/05/2021,Thoothukkudi,Tamil Nadu,TN,,,
610633,17/05/2021,Tirunelveli,Tamil Nadu,TN,,,
610634,17/05/2021,Tiruppur,Tamil Nadu,TN,,,
610635,17/05/2021,Tiruchirappalli,Tamil Nadu,TN,,,
610636,17/05/2021,Vellore,Tamil Nadu,TN,,,
610637,17/05/2021,Viluppuram,Tamil Nadu,TN,,,
610638,17/05/2021,Virudhunagar,Tamil Nadu,TN,,,
610639,17/05/2021,Other State,Tamil Nadu,TN,,,
610640,17/05/2021,Srinagar,Jammu and Kashmir,JK,,,
610641,17/05/2021,Baramulla,Jammu and Kashmir,JK,,,
610642,17/05/2021,Budgam,Jammu and Kashmir,JK,,,
610643,17/05/2021,Pulwama,Jammu and Kashmir,JK,,,
610644,17/05/2021,Kupwara,Jammu and Kashmir,JK,,,
610645,17/05/2021,Anantnag,Jammu and Kashmir,JK,,,
610646,17/05/2021,Bandipora,Jammu and Kashmir,JK,,,
610647,17/05/2021,Ganderbal,Jammu and Kashmir,JK,,,
610648,17/05/2021,Kulgam,Jammu and Kashmir,JK,,,
610649,17/05/2021,Shopiyan,Jammu and Kashmir,JK,,,
610650,17/05/2021,Jammu,Jammu and Kashmir,JK,,,
610651,17/05/2021,Udhampur,Jammu and Kashmir,JK,,,
610652,17/05/2021,Rajouri,Jammu and Kashmir,JK,,,
610653,17/05/2021,Doda,Jammu and Kashmir,JK,,,
610654,17/05/2021,Kathua,Jammu and Kashmir,JK,,,
610655,17/05/2021,Samba,Jammu and Kashmir,JK,,,
610656,17/05/2021,Kishtwar,Jammu and Kashmir,JK,,,
610657,17/05/2021,Punch,Jammu and Kashmir,JK,,,
610658,17/05/2021,Ramban,Jammu and Kashmir,JK,,,
610659,17/05/2021,Reasi,Jammu and Kashmir,JK,,,
610660,17/05/2021,Srinagar,Jammu and Kashmir,JK,,,
610661,17/05/2021,Baramulla,Jammu and Kashmir,JK,,,
610662,17/05/2021,Budgam,Jammu and Kashmir,JK,,,
610663,17/05/2021,Pulwama,Jammu and Kashmir,JK,,,
610664,17/05/2021,Kupwara,Jammu and Kashmir,JK,,,
610665,17/05/2021,Anantnag,Jammu and Kashmir,JK,,,
610666,17/05/2021,Bandipora,Jammu and Kashmir,JK,,,
610667,17/05/2021,Ganderbal,Jammu and Kashmir,JK,,,
610668,17/05/2021,Kulgam,Jammu and Kashmir,JK,,,
610669,17/05/2021,Shopiyan,Jammu and Kashmir,JK,,,
610670,17/05/2021,Jammu,Jammu and Kashmir,JK,,,
610671,17/05/2021,Udhampur,Jammu and Kashmir,JK,,,
610672,17/05/2021,Rajouri,Jammu and Kashmir,JK,,,
610673,17/05/2021,Doda,Jammu and Kashmir,JK,,,
610674,17/05/2021,Kathua,Jammu and Kashmir,JK,,,
610675,17/05/2021,Punch,Jammu and Kashmir,JK,,,
610676,17/05/2021,Ramban,Jammu and Kashmir,JK,,,
610677,17/05/2021,Reasi,Jammu and Kashmir,JK,,,
610678,17/05/2021,Srinagar,Jammu and Kashmir,JK,,,
610679,17/05/2021,Kupwara,Jammu and Kashmir,JK,,,
610680,17/05/2021,Anantnag,Jammu and Kashmir,JK,,,
610681,17/05/2021,Bandipora,Jammu and Kashmir,JK,,,
610682,17/05/2021,Kulgam,Jammu and Kashmir,JK,,,
610683,17/05/2021,Shopiyan,Jammu and Kashmir,JK,,,
610684,17/05/2021,Jammu,Jammu and Kashmir,JK,,,
610685,17/05/2021,Udhampur,Jammu and Kashmir,JK,,,
610686,17/05/2021,Rajouri,Jammu and Kashmir,JK,,,
610687,17/05/2021,Kathua,Jammu and Kashmir,JK,,,
610688,17/05/2021,Samba,Jammu and Kashmir,JK,,,
610689,17/05/2021,Punch,Jammu and Kashmir,JK,,,
610690,17/05/2021,Ramban,Jammu and Kashmir,JK,,,
610691,17/05/2021,Reasi,Jammu and Kashmir,JK,,,
610692,17/05/2021,Seoni,Madhya Pradesh,MP,,,
610693,17/05/2021,Shajapur,Madhya Pradesh,MP,,,
610694,17/05/2021,Umaria,Madhya Pradesh,MP,,,
610695,17/05/2021,Mandla,Madhya Pradesh,MP,,,
610696,17/05/2021,Harda,Madhya Pradesh,MP,,,
610697,17/05/2021,Guna,Madhya Pradesh,MP,,,
610698,17/05/2021,Dindori,Madhya Pradesh,MP,,,
610699,17/05/2021,Khandwa,Madhya Pradesh,MP,,,
610700,17/05/2021,Sheopur,Madhya Pradesh,MP,,,
610701,17/05/2021,Niwari,Madhya Pradesh,MP,,,
610702,17/05/2021,Ashoknagar,Madhya Pradesh,MP,,,
610703,17/05/2021,Alirajpur,Madhya Pradesh,MP,,,
610704,17/05/2021,Agar Malwa,Madhya Pradesh,MP,,,
610705,17/05/2021,Bhind,Madhya Pradesh,MP,,,
610706,17/05/2021,Burhanpur,Madhya Pradesh,MP,,,
610707,17/05/2021,Seoni,Madhya Pradesh,MP,,,
610708,17/05/2021,Shajapur,Madhya Pradesh,MP,,,
610709,17/05/2021,Umaria,Madhya Pradesh,MP,,,
610710,17/05/2021,Mandla,Madhya Pradesh,MP,,,
610711,17/05/2021,Harda,Madhya Pradesh,MP,,,
610712,17/05/2021,Guna,Madhya Pradesh,MP,,,
610713,17/05/2021,Dindori,Madhya Pradesh,MP,,,
610714,17/05/2021,Khandwa,Madhya Pradesh,MP,,,
610715,17/05/2021,Sheopur,Madhya Pradesh,MP,,,
610716,17/05/2021,Niwari,Madhya Pradesh,MP,,,
610717,17/05/2021,Ashoknagar,Madhya Pradesh,MP,,,
610718,17/05/2021,Alirajpur,Madhya Pradesh,MP,,,
610719,17/05/2021,Agar Malwa,Madhya Pradesh,MP,,,
610720,17/05/2021,Bhind,Madhya Pradesh,MP,,,
610721,17/05/2021,Burhanpur,Madhya Pradesh,MP,,,
610722,17/05/2021,Seoni,Madhya Pradesh,MP,,,
610723,17/05/2021,Shajapur,Madhya Pradesh,MP,,,
610724,17/05/2021,Harda,Madhya Pradesh,MP,,,
610725,17/05/2021,Dindori,Madhya Pradesh,MP,,,
610726,17/05/2021,Sheopur,Madhya Pradesh,MP,,,
610727,17/05/2021,Niwari,Madhya Pradesh,MP,,,
610728,17/05/2021,Indore,Madhya Pradesh,MP,,,
610729,17/05/2021,Bhopal,Madhya Pradesh,MP,,,
610730,17/05/2021,Gwalior,Madhya Pradesh,MP,,,
610731,17/05/2021,Jabalpur,Madhya Pradesh,MP,,,
610732,17/05/2021,Ujjain,Madhya Pradesh,MP,,,
610733,17/05/2021,Ratlam,Madhya Pradesh,MP,,,
610734,17/05/2021,Rewa,Madhya Pradesh,MP,,,
610735,17/05/2021,Sagar,Madhya Pradesh,MP,,,
610736,17/05/2021,Khargone,Madhya Pradesh,MP,,,
610737,17/05/2021,Betul,Madhya Pradesh,MP,,,
610738,17/05/2021,Dhar,Madhya Pradesh,MP,,,
